target,feature,n,pearson,spearman,abs_spearman,abs_pearson
gpr_mean,cov_dim_43,278,-0.004057201104363172,0.018347275527227598,0.018347275527227598,0.004057201104363172
gpr_mean,cov_dim_47,278,-0.004057201104363172,0.018347275527227598,0.018347275527227598,0.004057201104363172
gpr_mean,cov_dim_51,278,-0.004057201104363172,0.018347275527227598,0.018347275527227598,0.004057201104363172
gpr_mean,cov_dim_59,278,-0.004057201104363172,0.018347275527227598,0.018347275527227598,0.004057201104363172
gpr_mean,child_cov_spread_max_eig,177,-0.01579956235131188,0.0074033299286617,0.0074033299286617,0.01579956235131188
gpr_mean,cov_dim_64,278,-0.02077037188595446,-0.0018721709721660812,0.0018721709721660812,0.02077037188595446
gpr_std,knn10_max_dist,278,0.7316160118928937,0.8771353586296811,0.8771353586296811,0.7316160118928937
gpr_std,knn25_mean_dist,278,0.8232691896584027,0.8762935707284284,0.8762935707284284,0.8232691896584027
gpr_std,knn10_mean_dist,278,0.8258682990976335,0.8740432409920127,0.8740432409920127,0.8258682990976335
gpr_std,knn5_mean_dist,278,0.8252774361361876,0.8426887302804571,0.8426887302804571,0.8252774361361876
gpr_std,knn5_max_dist,278,0.7864721629426639,0.8085608360357027,0.8085608360357027,0.7864721629426639
gpr_std,nn_dist,278,0.7277323584568324,0.7679843623616031,0.7679843623616031,0.7277323584568324
gpr_std,cov_dim_28,278,-0.5849171474313817,-0.6805422166080614,0.6805422166080614,0.5849171474313817
gpr_std,cov_dim_40,278,-0.5849171474313817,-0.6805422166080614,0.6805422166080614,0.5849171474313817
gpr_std,cov_dim_60,278,-0.5849171474313817,-0.6805422166080614,0.6805422166080614,0.5849171474313817
gpr_std,cov_dim_65,278,-0.5849171474313817,-0.6805422166080614,0.6805422166080614,0.5849171474313817
gpr_std,knn25_max_dist,278,0.66801297249137,0.6733764099375595,0.6733764099375595,0.66801297249137
gpr_std,cov_dim_18,278,-0.573919938540471,-0.6701656285357597,0.6701656285357597,0.573919938540471
gpr_std,child_cov_dist_max,254,0.44846393603133555,0.5099791470411358,0.5099791470411358,0.44846393603133555
gpr_std,parent_cov_dist_mean,235,0.4512918688710876,0.5083197600173889,0.5083197600173889,0.4512918688710876
gpr_std,cov_dim_48,278,-0.4359176016151225,-0.48689962130626346,0.48689962130626346,0.4359176016151225
gpr_std,cov_dim_41,278,0.38081540250410584,0.4654973309640686,0.4654973309640686,0.38081540250410584
gpr_std,cov_dim_61,278,0.3431740408437768,0.4396256375953353,0.4396256375953353,0.3431740408437768
gpr_std,cov_dim_52,278,-0.3600429206314055,-0.4359874331108419,0.4359874331108419,0.3600429206314055
gpr_std,cov_dim_56,278,-0.3600429206314055,-0.4359874331108419,0.4359874331108419,0.3600429206314055
gpr_std,cov_dim_69,278,-0.3600429206314055,-0.4359874331108419,0.4359874331108419,0.3600429206314055
gpr_std,cov_dim_04,278,-0.3064977733277587,-0.43329945138261833,0.43329945138261833,0.3064977733277587
gpr_std,cov_dim_11,278,-0.3064977733277587,-0.43329945138261833,0.43329945138261833,0.3064977733277587
gpr_std,cov_dim_15,278,-0.3064977733277587,-0.43329945138261833,0.43329945138261833,0.3064977733277587
gpr_std,cov_dim_24,278,-0.3175549885542644,-0.4294010130968438,0.4294010130968438,0.3175549885542644
gpr_std,child_out_degree_mean,254,0.28201680205891644,0.42469747923048506,0.42469747923048506,0.28201680205891644
gpr_std,sibling_count,278,0.16833104037014543,0.41763283235082116,0.41763283235082116,0.16833104037014543
gpr_std,cov_dim_53,278,0.3366651805195928,0.4111541472818202,0.4111541472818202,0.3366651805195928
gpr_std,child_cov_dist_mean,254,0.40046460427115826,0.4054833005270616,0.4054833005270616,0.40046460427115826
gpr_std,cov_dim_29,278,0.30926139166349487,0.3991797904500426,0.3991797904500426,0.30926139166349487
gpr_std,descendant_count,278,0.34839550617080706,0.39463105408217936,0.39463105408217936,0.34839550617080706
gpr_std,cov_dim_57,278,0.3079405116116033,0.3867152940263427,0.3867152940263427,0.3079405116116033
gpr_std,in_degree_parents,278,0.217937757063379,0.3845159963619226,0.3845159963619226,0.217937757063379
gpr_std,cov_dim_49,278,0.3296066883397857,0.3803815275400918,0.3803815275400918,0.3296066883397857
gpr_std,undirected_degree,278,0.20078075353590139,0.3787062233764668,0.3787062233764668,0.20078075353590139
gpr_std,parent_out_degree_mean,235,0.2762077804114048,0.370175803029009,0.370175803029009,0.2762077804114048
gpr_std,cov_dim_70,278,0.2774445750122148,0.36936706418192117,0.36936706418192117,0.2774445750122148
gpr_std,out_degree_children,278,0.20662352141404441,0.36637291381409326,0.36637291381409326,0.20662352141404441
gpr_std,cov_dim_67,278,0.30771693494026386,0.3654324332394508,0.3654324332394508,0.30771693494026386
gpr_std,cov_dim_26,278,0.339153233516092,0.3598195284457286,0.3598195284457286,0.339153233516092
gpr_std,neighbor_cov_dist_mean,278,0.3941566568349089,0.35525745025229155,0.35525745025229155,0.3941566568349089
gpr_std,child_cov_spread_trace,177,0.3308923508080624,0.344246814473305,0.344246814473305,0.3308923508080624
