target,feature,n,pearson,spearman,abs_spearman,abs_pearson
gpr_mean,child_cov_dist_mean,254,0.15170862310447625,0.22442792726723207,0.22442792726723207,0.15170862310447625
gpr_mean,cov_dim_33,278,0.12469263662185195,0.2082001306596491,0.2082001306596491,0.12469263662185195
gpr_mean,knn25_max_dist,278,0.08994399530851786,0.19944766423762958,0.19944766423762958,0.08994399530851786
gpr_mean,is_root,278,-0.18155258522959403,-0.1986276644217534,0.1986276644217534,0.18155258522959403
gpr_mean,cov_dim_09,278,-0.13054742768786146,-0.19454690460553267,0.19454690460553267,0.13054742768786146
gpr_mean,neighbor_cov_dist_mean,278,0.12777517185841172,0.17871888015435589,0.17871888015435589,0.12777517185841172
gpr_mean,cov_dim_66,278,0.06192404509583101,0.17142133080908464,0.17142133080908464,0.06192404509583101
gpr_mean,cov_dim_14,278,-0.13945427003423605,-0.14839462003476822,0.14839462003476822,0.13945427003423605
gpr_mean,cov_dim_48,278,-0.02081542697789427,-0.13955836438551578,0.13955836438551578,0.02081542697789427
gpr_mean,cov_dim_49,278,0.013367195773811326,0.1137589615073172,0.1137589615073172,0.013367195773811326
gpr_mean,cov_dim_22,278,0.041676392264634585,0.11290173173867257,0.11290173173867257,0.041676392264634585
gpr_mean,cov_dim_16,278,-0.1707970409357439,-0.11177977462240388,0.11177977462240388,0.1707970409357439
gpr_mean,cov_dim_08,278,-0.09502106113185808,-0.10217472634782483,0.10217472634782483,0.09502106113185808
gpr_mean,cov_dim_62,278,0.01785699449634893,0.09473521027047993,0.09473521027047993,0.01785699449634893
gpr_mean,cov_dim_58,278,0.04934635251117594,0.09386129716991781,0.09386129716991781,0.04934635251117594
gpr_mean,cov_dim_34,278,0.03139034230299166,0.07510566332341706,0.07510566332341706,0.03139034230299166
gpr_mean,child_cov_spread_max_eig,177,-0.09443224548017787,-0.06807631706354746,0.06807631706354746,0.09443224548017787
gpr_mean,cov_dim_25,278,-0.1363992995883967,0.06751217924159135,0.06751217924159135,0.1363992995883967
gpr_mean,cov_dim_50,278,0.02136208775162151,0.06428198031527908,0.06428198031527908,0.02136208775162151
gpr_mean,cov_dim_10,278,0.013645707219754267,0.061903488806103135,0.061903488806103135,0.013645707219754267
gpr_mean,cov_dim_21,278,0.018460852589838997,0.055718808579185694,0.055718808579185694,0.018460852589838997
gpr_mean,cov_dim_63,278,0.03467593221729437,0.05204635302621705,0.05204635302621705,0.03467593221729437
gpr_mean,cov_dim_06,278,0.006900191548015626,0.04350004404032854,0.04350004404032854,0.006900191548015626
gpr_mean,cov_dim_00,278,-0.03970014422056029,-0.03781785363775484,0.03781785363775484,0.03970014422056029
gpr_mean,cov_dim_54,278,0.014584905874570588,0.03706898524888841,0.03706898524888841,0.014584905874570588
gpr_mean,cov_dim_39,278,-0.0033044834150127603,0.02508709102702549,0.02508709102702549,0.0033044834150127603
gpr_mean,cov_dim_43,278,-0.0033044834150127603,0.02508709102702549,0.02508709102702549,0.0033044834150127603
gpr_mean,cov_dim_47,278,-0.0033044834150127603,0.02508709102702549,0.02508709102702549,0.0033044834150127603
gpr_mean,cov_dim_51,278,-0.0033044834150127603,0.02508709102702549,0.02508709102702549,0.0033044834150127603
gpr_mean,cov_dim_59,278,-0.0033044834150127603,0.02508709102702549,0.02508709102702549,0.0033044834150127603
gpr_mean,cov_dim_64,278,-0.030018178003023754,-0.011607460027429704,0.011607460027429704,0.030018178003023754
gpr_mean,cov_dim_02,278,-0.025705954398994577,0.010917874654029628,0.010917874654029628,0.025705954398994577
gpr_mean,cov_dim_38,278,-0.0794100742848475,-0.007834132492735405,0.007834132492735405,0.0794100742848475
gpr_mean,cov_dim_03,278,0.040918216617026035,0.007252997326055681,0.007252997326055681,0.040918216617026035
gpr_std,knn10_mean_dist,278,0.7360008278072189,0.9027988519710349,0.9027988519710349,0.7360008278072189
gpr_std,knn25_mean_dist,278,0.7373290326367925,0.8819510145787102,0.8819510145787102,0.7373290326367925
